source_file,kemeny_distance,time_sec,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38,rank_39,rank_40,rank_41,rank_42,rank_43,rank_44,rank_45,rank_46,rank_47,rank_48,rank_49,rank_50,rank_51,rank_52,rank_53,rank_54,rank_55,rank_56,rank_57,rank_58,rank_59,rank_60,rank_61,rank_62,rank_63,rank_64,rank_65,rank_66,rank_67,rank_68,rank_69,rank_70,rank_71,rank_72,rank_73,rank_74,rank_75,rank_76,rank_77,rank_78,rank_79,rank_80,rank_81,rank_82,rank_83,rank_84,rank_85,rank_86,rank_87,rank_88,rank_89,rank_90,rank_91,rank_92,rank_93,rank_94,rank_95,rank_96,rank_97,rank_98,rank_99,rank_100,rank_101,rank_102,rank_103,rank_104,rank_105,rank_106,rank_107,rank_108,rank_109,rank_110,rank_111,rank_112,rank_113,rank_114,rank_115,rank_116,rank_117,rank_118,rank_119,rank_120,rank_121,rank_122,rank_123,rank_124,rank_125,rank_126,rank_127,rank_128,rank_129,rank_130,rank_131,rank_132,rank_133,rank_134,rank_135
MEAN/TOTAL,2362.4,0.1068031787872314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_10_voters_common.csv#0,2362.4,0.1068031787872314,251,124,202,418,425,290,436,334,526,184,161,229,38,318,196,132,476,492,532,411,178,326,392,242,18,531,337,237,24,238,374,214,16,51,81,156,111,187,160,186,173,134,256,327,432,248,509,333,73,375,17,62,122,176,201,387,158,309,393,139,154,49,188,277,487,471,234,40,284,114,77,266,283,64,143,370,220,437,343,372,231,315,382,383,421,433,297,55,377,472,275,89,422,301,469,115,105,155,270,292,225,448,3,394,80,193,164,147,258,247,475,11,522,274,171,311,299,520,434,296,204,336,211,252,457,414,41,96,30,428,350,250,413,107,261
